championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
RekSai,Cups,8787,11,4,11,4,6,9697,112764,12702,39625,0,10486,0,0,15,0,5,8716,8250,0.0,False,True,False,2,1,385,0,57,14,0,196,253,0,0,0,0,4,37,0,2,0,508.89470603689347,0,18,9,0,0,0,1497.642008853,349.22076986412543,5,2,1,53.70000007748604,0,0.9090909090909091,0,0.7692307692307693,2,,0,0,1,0.0,0,2,0,3,10,0,0,0,0.19467058713007374,0,0,3,False,100
Graves,hne,1222,4,11,1,11,8,16492,329720,18903,23290,1063,60800,2,0,26,3,5,13445,12125,0.0,False,False,False,8,2,787,0,90,54,0,615,28,0,0,2,0,11,64,0,5,2,757.3249634978868,4,0,35,1,1,0,1497.642008853,538.6694805567079,0,2,1,71.25000008940697,0,19.0,0,0.48717948717948717,3,,1,0,6,0.0,1,1,0,2,19,0,0,0,0.18043340145082606,1,2,4,True,200
Viego,dontknowdidntask,0516,4,11,4,15,8,19052,369963,32080,42848,5604,59104,2,0,37,6,6,17646,16633,0.0,False,False,False,6,2,687,0,134,36,0,356,123,0,0,4,1,15,84,1,5,2,1034.9367327175773,3,19,20,1,1,0,1859.876937485,569.2908789945353,11,2,1,78.00000011920929,0,5.75,3,0.7666666666666667,4,,0,1,1,0.0,0,0,0,2,23,0,1,1,0.2840614335247154,0,3,7,True,100
RekSai,Cups,8787,11,4,6,5,9,14020,211378,12586,44731,2416,30806,1,0,29,2,9,11360,10150,0.0,False,False,False,5,1,876,0,91,18,0,335,205,0,0,0,0,5,68,0,1,1,406.0578953492405,2,12,16,0,0,0,1859.876937485,366.50764755194865,6,2,1,57.00000002980232,0,2.3333333333333335,1,0.5833333333333334,2,,0,0,2,0.0,1,1,0,2,14,0,0,0,0.11674005333285607,1,1,1,False,200
LeeSin,十三州府,111,11,4,3,8,16,15443,241733,22079,29213,1941,47883,0,0,34,19,1,12343,9375,0.0,False,False,False,3,1,703,0,90,13,0,504,86,0,0,0,1,8,74,1,1,9,744.7603345770752,2,16,11,1,1,0,1778.783379273,416.37306099152624,4,2,2,47.6000000834465,0,8.0,3,0.7272727272727273,4,,0,4,4,0.0,1,1,0,12,24,0,1,1,0.22691635516725703,1,5,5,True,100
FiddleSticks,Cups,8787,11,4,5,3,4,12706,217344,11721,36101,0,17380,0,0,56,2,4,10147,9775,0.0,False,False,False,2,1,562,0,105,22,0,787,163,0,0,0,0,3,75,0,1,2,395.3793513842258,1,38,11,1,1,0,1778.783379273,342.2885960818027,2,2,0,72.50000008940697,0,1.4,1,0.5384615384615384,0,,1,0,0,0.0,0,1,0,0,7,0,0,0,0.16607503411450045,0,0,3,False,200
FiddleSticks,Cups,8787,11,4,8,8,8,13550,238826,22937,34087,0,23749,0,0,74,4,9,13089,11150,0.0,False,False,False,3,1,372,0,119,8,0,850,209,0,0,0,0,8,88,0,1,4,751.581257282189,1,46,2,0,0,0,1831.156013708,428.88138672491255,10,2,1,60.00000011920929,0,2.0,1,0.6153846153846154,1,,0,0,0,0.0,0,2,0,0,16,0,0,0,0.23095222007091804,0,0,3,False,100
Pantheon,Son of Battle,MLA,11,4,2,9,11,16746,274158,20422,38179,213,44336,1,0,28,3,2,13116,11750,0.0,False,False,False,5,2,786,0,108,26,0,254,55,0,0,1,0,9,71,0,2,3,669.1635460821503,3,22,10,1,0,0,1831.156013708,429.7678656692778,13,2,1,66.00000008940697,1,10.0,1,0.47619047619047616,1,,0,0,0,0.0,1,1,0,2,20,0,0,0,0.14494914373996567,1,2,4,True,200
Viego,PaPa0fLoL,NA1,4,11,10,4,12,15046,257451,13394,45888,0,31824,0,0,25,2,1,11486,10108,0.0,True,False,False,2,2,400,0,104,34,0,265,295,0,0,1,0,4,57,0,3,2,407.2155333643118,1,22,29,0,0,0,1973.5664007990001,349.22027161195234,10,2,1,68.00000005960464,0,1.6,4,0.47058823529411764,0,,1,0,1,0.0,1,0,0,6,16,0,0,1,0.10149608419597832,1,0,6,False,100
FiddleSticks,Cups,8787,11,4,9,13,15,17244,255324,36826,49612,1679,36751,0,0,68,3,4,14100,12325,0.0,False,False,False,3,3,709,0,98,30,0,1008,340,0,1,1,0,13,62,0,1,3,1119.596110234975,4,50,31,2,1,0,1973.5664007990001,428.6939107267805,12,2,1,72.00000011920929,1,3.111111111111111,3,0.5957446808510638,3,,0,0,0,1.0,0,1,0,0,28,0,0,0,0.275752947180617,0,2,1,True,200
Kindred,Midnight,Neko,4,11,11,5,2,12145,219548,13708,35523,0,17231,0,0,16,3,3,10526,9883,0.0,False,False,False,2,1,305,0,116,4,2858,139,290,0,0,0,0,5,78,0,0,0,498.9344692149167,0,0,6,0,0,0,1648.5084636600002,383.1389564708157,0,2,1,67.50000008940697,0,0.6363636363636364,2,0.7,0,,1,0,5,0.0,1,1,0,3,7,0,0,0,0.22421457599499003,1,0,4,False,100
FiddleSticks,Cups,8787,11,4,3,6,10,16279,287378,15446,33574,2252,56138,1,1,67,3,4,11955,11150,0.0,False,True,False,4,1,738,0,120,22,0,990,59,0,0,0,0,6,85,1,1,3,562.1895186572997,4,36,19,3,0,0,1648.5084636600002,435.149537370195,9,2,1,68.00000008940697,1,5.333333333333333,1,0.5,1,,0,0,0,0.0,0,0,0,2,16,0,0,1,0.19085952720704638,0,1,4,True,200
FiddleSticks,Cups,8787,11,4,2,3,7,12589,221698,10365,23926,1863,42899,1,0,34,1,2,9665,9400,0.0,False,False,False,2,1,395,0,104,14,0,831,30,0,0,0,0,3,76,0,1,1,455.1281240448249,3,27,15,0,2,0,1366.555222552,424.3869644530094,6,2,1,66.00000011920929,0,5.0,0,0.3448275862068966,0,,0,0,0,0.0,1,1,0,4,10,0,0,0,0.1384980124046575,1,2,4,True,100
Olaf,干碎你就像踢死路边的野狗一样,跪 下,11,6,5,11,2,10930,180189,14064,29480,0,7681,0,0,19,8,2,10798,10450,0.0,False,False,False,6,2,396,0,96,4,0,511,128,0,0,2,0,11,66,0,0,0,617.5106775636646,0,0,6,0,0,0,1366.555222552,474.13119803074414,0,2,1,63.50000008940697,0,2.6,2,0.8125,2,,0,0,7,0.0,0,1,0,8,13,0,0,0,0.3491827351757251,0,0,3,False,200
RekSai,Cups,8787,11,4,5,12,12,17619,255037,19122,46698,5959,55272,2,0,25,3,7,14802,13650,0.0,False,False,False,5,3,338,0,101,17,0,341,159,0,1,1,0,12,57,1,0,2,641.2162299717634,3,25,14,1,0,0,1789.366711153,496.3428619720809,15,2,1,57.000000059604645,1,4.8,0,0.7058823529411765,2,,4,0,2,0.0,1,2,0,6,24,0,0,1,0.2258959865608613,1,4,8,True,100
Quinn,Quinngle,NA1,11,4,9,9,10,14840,238456,26057,32933,224,15865,0,0,35,9,3,12503,12200,0.0,False,True,False,3,1,378,0,120,6,0,393,253,0,0,0,0,9,80,0,0,3,873.7347930864231,1,23,2,0,0,0,1789.366711153,419.24401766651374,14,2,1,59.000000059604645,0,2.111111111111111,4,0.8260869565217391,3,,0,14,5,0.0,0,0,0,0,19,0,0,0,0.22719136313279292,0,0,0,False,200
Diana,Invoker Main,Exort,4,11,1,12,7,15169,287021,22479,22421,7335,63371,4,1,16,1,4,13249,10150,0.0,False,False,False,7,2,1121,0,101,12,0,242,38,0,0,2,0,12,71,0,0,0,878.1701934417704,3,9,8,1,1,0,1535.916148513,517.5777697611541,7,2,1,54.00000008940697,0,19.0,3,0.5588235294117647,2,,0,7,6,0.0,1,1,0,2,19,0,1,0,0.25060421204474853,1,5,5,True,100
FiddleSticks,Cups,8787,11,4,7,4,2,12344,183465,15121,32681,0,9488,0,0,45,2,3,10057,9900,0.0,False,False,False,2,1,325,0,103,9,0,774,193,0,0,0,0,4,73,0,0,2,590.7233567712376,0,42,5,2,1,0,1535.916148513,392.8831574052511,4,2,1,68.00000008940697,0,0.8571428571428571,0,0.6666666666666666,0,,1,0,0,0.0,0,2,0,0,6,0,0,0,0.18985226366076044,0,0,2,False,200
Diana,정글의 왕,Fear,11,4,0,7,2,14084,283377,11560,20140,8134,49002,1,0,14,2,4,11746,8600,0.0,False,False,False,7,3,0,0,119,13,0,195,0,0,1,1,0,7,82,0,0,1,494.93571943038927,1,5,16,0,2,0,1401.463717194,502.88699054218176,3,2,1,74.00000011920929,0,9.0,3,0.4090909090909091,1,,0,3,3,0.0,1,0,0,12,9,0,0,0,0.19722336712187455,1,3,7,True,100
FiddleSticks,Cups,8787,11,4,2,2,3,10495,182933,14761,22798,0,12525,0,0,38,0,2,8600,8425,0.0,True,False,False,2,1,1249,0,116,4,0,829,52,0,0,0,0,2,75,0,0,0,631.971590159724,2,38,1,0,0,0,1401.463717194,368.2080166973153,3,2,1,72.00000008940697,0,2.5,2,0.7142857142857143,0,,0,0,0,0.0,0,0,0,0,5,2,0,0,0.26611159672019463,0,0,0,False,200
FiddleSticks,绘梨衣,iiio,11,4,2,13,16,23694,368570,35418,51315,1106,53615,0,0,95,11,8,17091,15050,0.0,False,False,False,6,3,1003,0,146,12,0,1068,85,0,1,1,1,13,117,2,0,11,869.355896320127,3,53,8,1,1,0,2444.4627729510003,419.51232678705065,12,2,2,74.00000011920929,1,14.5,6,0.6304347826086957,5,,1,0,0,0.0,1,3,0,8,29,0,0,2,0.24477702880867794,1,3,7,True,100
Zyra,Cups,8787,11,4,8,1,19,19977,413899,35484,37704,0,29560,0,0,48,13,8,13894,13800,0.0,True,False,False,0,1,404,0,200,8,0,844,341,0,0,0,0,1,146,0,1,5,870.967542616644,2,25,2,2,1,0,2444.4627729510003,341.0475928519944,10,2,0,68.00000005960464,0,2.5,1,0.6666666666666666,0,,0,0,1,0.0,0,1,0,4,20,1,0,0,0.2516872900881338,0,0,2,False,200
Vi,Birbatiel,birb,4,11,7,1,12,13457,212831,12439,26733,0,14574,0,0,23,14,1,9342,8725,0.0,True,False,False,0,1,307,0,111,4,0,261,196,0,0,0,0,1,75,0,0,1,404.75141716464964,1,52,6,0,0,0,1844.0205759740002,303.98597175233124,7,2,1,46.000000059604645,0,1.8571428571428572,0,0.43333333333333335,0,,0,4,0,0.0,0,0,0,2,13,0,0,0,0.11774633858813639,0,0,3,False,100
FiddleSticks,Cups,8787,11,4,6,5,15,15944,273731,29137,39757,1715,42616,1,0,62,1,8,12959,11750,0.0,False,False,False,2,2,429,0,129,8,0,944,146,0,0,1,1,5,91,1,1,1,948.062288439535,2,63,7,0,0,0,1844.0205759740002,421.6660111672275,12,2,1,60.00000008940697,0,3.3333333333333335,3,0.46511627906976744,0,,1,0,0,0.0,1,0,0,4,20,0,0,1,0.2296794133124764,1,2,5,True,200
Khazix,AIphaKennedyBødy,Alpha,11,14,9,4,8,17433,340528,22204,43642,0,40892,0,0,47,6,7,13808,13275,0.0,False,False,False,0,1,538,0,152,15,0,167,343,0,0,0,0,4,91,0,1,1,594.5444771794117,1,0,11,1,0,0,2240.815520662,369.7429592392238,0,2,2,62.000000059604645,0,1.3333333333333333,2,0.5454545454545454,1,,0,0,2,0.0,1,0,0,0,12,0,0,0,0.1534794026391707,1,0,4,False,100
FiddleSticks,Cups,8787,11,4,5,6,18,19691,336865,36645,45673,1045,34969,0,0,113,6,9,14837,12550,0.0,False,False,False,3,1,829,0,144,6,0,1160,181,0,0,0,0,6,102,1,0,6,981.2217966967808,4,55,8,1,0,0,2240.815520662,397.2909306388343,12,2,0,64.00000011920929,0,4.8,6,0.5853658536585366,1,,1,0,0,0.0,0,1,0,2,24,0,0,1,0.24395034053123052,0,2,4,True,200
FiddleSticks,Cups,8787,11,4,15,10,9,25145,420151,41654,73281,6219,54103,1,0,165,7,13,21716,19975,0.0,False,False,False,2,1,714,1,160,20,0,1258,840,0,0,0,1,10,119,1,1,7,740.7938528708952,3,62,16,1,0,1,3373.757725836,386.2065998462089,13,2,1,74.00000008940697,1,1.2666666666666666,1,0.40425531914893614,0,,1,0,0,0.0,1,3,0,2,19,0,0,2,0.17384850364129992,1,3,7,True,100
Kayn,LionBlaze246,NA1,4,11,5,12,24,28864,468965,45871,96329,233,52958,0,0,38,10,7,21615,19850,0.0,False,False,False,8,1,1330,0,148,10,0,595,213,0,0,0,0,12,107,1,1,0,815.7928474822527,2,36,4,1,0,0,3373.757725836,384.4244160800317,19,2,1,52.00000008940697,0,7.2,3,0.5806451612903226,0,,2,0,0,0.0,0,0,0,14,36,0,1,2,0.1634675646198466,0,1,2,False,200
Khazix,Manylemons,NA1,4,11,7,9,7,15888,233926,18700,33821,0,39612,1,0,23,4,4,13186,13125,0.0,False,False,False,3,1,708,0,106,18,0,303,256,0,0,0,0,9,62,0,2,3,620.7758106734071,4,0,7,0,1,0,1807.507908987,437.7184879648238,0,2,1,66.50000005960464,0,2.2857142857142856,0,0.5333333333333333,1,,0,0,3,0.0,1,1,0,6,16,0,1,0,0.17396497803291727,1,1,3,False,100
FiddleSticks,Cups,8787,11,4,4,6,15,14749,245592,28250,37185,303,37486,1,0,64,2,5,11529,10600,0.0,False,False,False,3,2,609,0,113,4,0,972,123,0,0,1,1,6,86,1,0,2,937.7858991706859,2,53,6,0,1,0,1807.507908987,382.73182504023305,12,2,1,71.50000008940697,0,5.25,4,0.5675675675675675,0,,1,0,0,0.0,0,1,0,0,21,0,0,1,0.23597777709864964,0,1,5,True,200
RekSai,Cups,8787,11,4,5,5,4,12137,211550,11558,36863,0,22312,0,0,21,7,3,10734,10225,0.0,False,False,False,3,1,651,0,122,6,0,355,165,0,0,0,0,5,82,0,0,2,393.0817048851008,2,14,7,0,0,0,1764.249743136,365.075299804989,6,1,1,62.00000011920929,0,1.8,4,0.5294117647058824,0,,0,0,2,0.0,0,0,0,2,9,0,0,0,0.16500115651439784,0,0,2,False,100
Belveth,飞机场的,1030,4,11,4,8,12,15470,236134,20864,32579,2000,38241,2,0,30,3,9,13967,11875,1.0,False,False,False,2,2,745,0,102,14,0,408,140,0,0,1,1,8,65,1,1,1,709.5916879090602,1,25,5,2,0,0,1764.249743136,475.02601857281184,12,3,1,72.00000005960464,0,5.0,2,0.7407407407407407,5,,0,0,0,0.0,1,0,0,8,20,0,0,1,0.2361618377537269,1,4,7,True,200
JarvanIV,One Spring Leaf,YeQiu,11,4,3,8,17,14746,248099,23663,33412,10877,57318,5,0,13,2,1,13049,10650,0.0,False,False,False,4,2,848,0,90,27,0,571,77,0,0,1,0,8,58,0,1,0,949.5558612309703,3,18,20,0,1,0,1495.2382314000001,523.6253018887998,6,2,1,77.60000011324883,0,8.333333333333334,4,0.6944444444444444,0,,0,0,0,1.0,1,2,0,6,25,0,0,0,0.23009886456337658,1,7,7,True,100
Viego,Lana Del Rey,horn,11,4,6,4,6,10941,157364,12310,32478,0,7595,0,0,10,0,2,10000,9058,0.0,False,False,False,2,1,390,0,96,0,0,176,166,0,0,0,0,4,65,0,0,0,493.9980466747447,1,13,0,0,0,0,1495.2382314000001,401.29038568034304,6,2,1,64.00000005960464,0,1.6666666666666667,0,0.5263157894736842,1,,0,0,0,0.0,0,0,0,0,10,1,0,0,0.1483834761158849,0,0,0,False,200
Rengar,Chocolate Matter,00000,11,4,7,11,13,18748,346225,35642,38292,13316,62238,4,1,38,3,9,16909,16050,0.0,False,False,False,3,1,470,0,0,0,0,274,298,0,0,0,0,11,0,0,12,0,961.467780754014,3,6,0,2,2,0,2224.23307396,456.1498548097959,4,2,1,60.00000002980232,0,3.4285714285714284,2,0.6666666666666666,2,,2,0,0,0.0,0,4,0,2,24,0,0,0,0.24183422772500388,0,4,5,False,100
FiddleSticks,Cups,8787,11,4,10,6,15,19963,309896,40076,54652,1010,12815,0,0,92,3,9,15065,11975,0.0,False,False,False,2,1,419,0,0,0,0,1207,377,0,0,0,1,6,0,1,9,3,1081.0907195503037,2,58,0,1,0,0,2224.23307396,406.41139746457003,11,2,1,74.00000011920929,0,2.1,1,0.5833333333333334,2,,0,0,0,0.0,0,1,0,0,21,0,0,2,0.26288792590562876,0,2,3,True,200
FiddleSticks,Cups,8787,11,4,12,13,10,18842,280086,42522,56839,2218,22039,1,0,89,4,10,16455,13825,0.0,False,False,False,4,2,366,0,0,0,0,987,408,0,0,1,0,13,0,0,10,4,1107.9337716022665,1,55,0,0,0,0,2302.8051769830004,428.75251692743984,13,2,1,69.50000005960464,0,1.9166666666666667,6,0.6388888888888888,2,,1,0,0,0.0,0,3,0,0,23,0,0,0,0.2937902731757576,0,4,5,True,100
Viego,RedxYellow,Range,4,11,5,4,14,20418,330958,19146,46763,5126,50442,1,0,48,6,12,14594,13483,0.0,True,False,False,3,1,752,0,0,0,0,442,175,0,0,0,1,4,0,1,10,4,498.8611501071766,4,29,0,0,0,0,2302.8051769830004,380.2616160156454,14,2,1,72.50000011920929,0,3.6,1,0.5294117647058824,1,,0,1,3,0.0,1,0,0,5,18,0,0,2,0.13271871391347387,1,3,3,False,200
JarvanIV,搞起來,几八的几,11,4,7,6,11,11489,186730,14630,29597,1012,14444,1,0,27,5,6,11291,11075,0.0,False,True,False,3,1,727,0,0,0,0,557,227,0,0,0,0,6,0,0,8,3,501.708767244114,0,16,0,1,0,0,1749.650509043,387.21993179759056,9,2,2,66.00000005960464,0,2.4285714285714284,2,0.6538461538461539,0,,1,0,0,0.0,0,0,0,0,17,0,0,0,0.18287207763112423,0,2,4,False,100
RekSai,Cups,8787,11,4,5,8,12,15027,226156,16857,40489,2128,39232,0,0,24,6,5,12421,9975,0.0,False,False,False,4,1,434,0,0,0,0,371,143,0,0,0,1,8,0,1,8,2,578.0796442046145,4,24,0,0,0,0,1749.650509043,425.9810432807029,11,2,0,57.40000006556511,0,4.0,2,0.5,2,,1,0,2,0.0,1,0,0,2,20,0,0,1,0.15858846299438784,1,1,3,True,200
Vi,681,NA1,4,11,4,7,4,12560,195878,15572,30458,0,24253,0,0,18,1,3,10993,9833,0.0,False,False,False,5,1,676,0,0,0,0,260,107,0,0,0,0,7,0,0,6,0,571.5959129867841,2,53,0,0,0,0,1634.6002807500001,403.54515247519174,10,2,2,58.40000009536743,1,2.75,1,0.44,1,,0,8,0,0.0,1,0,0,4,11,0,0,0,0.1820812609144729,1,0,1,False,100
FiddleSticks,Cups,8787,11,4,5,8,10,13653,201334,14824,27586,3364,32342,2,0,39,0,3,11453,9625,0.0,False,False,False,3,2,554,0,0,0,0,718,168,0,0,1,0,8,0,0,7,0,544.1446060275614,1,43,0,0,1,0,1634.6002807500001,420.41316679172485,14,2,0,56.800000101327896,0,3.6,2,0.4090909090909091,1,,0,0,0,0.0,0,0,0,1,18,0,0,0,0.1313358855818917,0,5,6,True,200
JarvanIV,NicksHairline7,gone,11,4,3,1,2,6199,124417,1083,15974,0,12844,0,0,8,2,0,5117,3500,0.0,True,False,False,0,1,218,0,0,0,0,229,42,0,0,0,0,1,0,0,4,2,70.66544310282201,0,2,0,1,0,0,920.2538903090001,333.6426400728438,0,2,1,60.00000008940697,0,1.0,0,0.5,0,,0,0,0,0.0,0,0,0,0,3,0,0,0,0.04635454418374996,0,0,3,False,100
Viego,Cups,8787,11,4,1,4,5,6681,108096,5374,14610,0,14604,0,0,6,2,1,6264,5208,0.0,False,False,False,4,2,215,0,0,0,0,143,12,0,0,1,0,4,0,0,5,0,350.4026102254244,2,7,0,1,0,0,920.2538903090001,408.43994382834614,3,2,1,66.00000005960464,1,9.0,0,0.5,0,,0,0,2,0.0,0,1,0,0,9,0,0,0,0.14406484394605792,0,0,2,True,200
Warwick,OnlyHookerz,1478,4,11,7,5,3,9714,138243,6958,32955,0,13606,0,0,29,6,3,8527,8125,0.0,True,False,False,3,1,456,0,0,0,0,344,152,0,0,0,0,5,0,0,6,5,273.4929577286981,1,19,0,1,0,0,1526.5819549060002,335.14194176132736,2,3,2,44.00000002980232,0,1.1428571428571428,0,0.5714285714285714,1,,0,0,0,0.0,0,1,0,2,8,0,0,0,0.10329857092964545,0,0,2,False,100
FiddleSticks,Cups,8787,11,4,2,8,5,12861,223857,13826,33809,2033,47410,1,0,34,0,6,10901,7250,0.0,False,False,False,4,2,842,0,0,0,0,754,50,0,0,1,0,8,0,0,9,0,543.4247658569577,2,37,0,0,0,0,1526.5819549060002,428.4807471098249,8,1,0,78.00000014901161,0,6.5,5,0.6190476190476191,3,,1,0,0,0.0,1,1,0,2,13,0,0,0,0.18904001966639036,1,5,5,True,200
