Name,Tag,Server,Region,puuid,Key_ID
Nurf,EUW,euw,europe,XDvomQJSa4_JURNfdpeFsCpDejo6Cy3IVDIzjEQofT23HkFlAJPTtCdba1ySUrE_5sBeF1bSYu_OWA,10
Luc1k,CN1,kr,asia,em-SarGdEO_JY0O8fEAEdnL7NL1WxkeWQ3YLsrYPdU1_zwk4k-uXnGdqH7XS-qrgcR3vyuB9nnH6aw,10
TheDuke1976,LAS,las,americas,uXk6LzHQ2OXwXbF5TKbJ0nZB192m2eybqhxYbaQcXeaMC8CgG3bcRVJdIfWW2KzEYG4LODa46vZfsw,10
smurfdomuca,BR000,br,americas,kdScvW0-bbKUOSyaoztn9sNMw62vjCOZicz6HAw0N53O5pG1g-St83SAr3gJw88YuAiRl73SAymHbA,10
Akantris,EUW,euw,europe,vv7sLM6r4-FtIJaC9KRvCC1poVYAS99fMxys23HbtuaD_HE0MrfqEYGp7505Jdkeiu-nXrj-HdB4vw,10
Aeidios,NA1,na,americas,VrJ-HIS54LdiCIYKoxs16uWH4qd2Lsaj12WRvqmdwLUm7WNhv2wwayiJA2G3eL_rvXk6J2z8n0mrJg,10
naero,42249,na,americas,NhJPniccdbDDZAj0U_ZgtgCGmmRMSkrB4muzLhyqQjEbnfYRHygG1pMUOMQ502d0w4N_oONLB-FKPA,10
PolishRug,ina,na,americas,LaTw2B3a5z0kLAeztehjm0N4D4GPHZGjjR7KbsioMllyKO_n6ESc5G6VHfaAmxHuYPo0dCX2W-_aMQ,10
senzawa,JP1,jp,asia,m27snV--mbFDRkiibFwMGwow0dDvA5VSjioUHJb4q_Lzf4Ok_6MM9GPRnxnHE7DuQwAKHLErzv558A,10
Tionstone,651,na,americas,UW6r8hJU2zVpf5Ah7YG9y60aMNaI7xXs69MtnQ-uIh0Rx-nhUU3RKIeIuFkkNjqKiQ9lnEGZrlS5mA,10
SrDragonn,BR84,br,americas,yF-dLQoqBXQbe_65Uv7UEsHEC2XckSdFsQKeZlIti-9af-exqaxqnoe2MAm1vnf-laAZutzEZceExQ,10
wwnruycf,NA1,na,americas,HDp2dgQJWe28OrhvTPFnPtjRdGLVh7Y_hiQ2sVPlTir1zHTQ2DqgnWpjV0I8llSU2HtS7UBEsGVzLQ,10
ELO FKIN SANTA,KR1,kr,asia,MIJgkiKudRKjrdhUa6GQwr7syDgGTBI7hXKRCbcO3-f448o3J_hkPI1GoxbjOBgfKHHzxrbEmgt3Kw,10
pet boy,fai,euw,europe,bPw6VcOjEzH_poiKsqziVlm4mxFlBeTCeJJHfE8tTUZl6n5J1-TPP-3efWAj35NXmXBz1M8jv7re1g,10
FavoreUenalbad,5999,las,americas,LbHIFmjDZvxmaIoK40P96MwaGjieT0QmFXxQnoei45gLt2AdnP842hyKAlzW3OmWF_5CDjsAi7DNYQ,10
JokaGamerHD,EUNE,eune,europe,mKzH27rthJx_otqPvFRoUUGN3qnOVkqX5KiyVeJbE3B4ikg6hWdNLl5YMq38jwIjNjQv8xS-qapasQ,10
Sheng si wu ju,1111,kr,asia,9csD5RdWHNfomGYzJo1YhYAhdR01dglu1gRuXEWzY3jpeuKzaUN-gL2mI0YFNXjc9aRV-42mKCXj9g,10
Pardo 21cm,br1,br,americas,_duKwpqNW-8cKYtHKv_atsZURLNw9TtvQvl0W3utKmD8et2yPceBdpLgki-SMX3bqFmLY5FoVDSZ9Q,10
DH MERCHANT,NA2,na,americas,5L1CNi6wCqW_7d_2KaX6jRe9oYO-foAi_JaSl3yRJ6ZPy9J4BqOM_iQ1nNkrVSl1OO4w7W7SpeaI8g,10
Berghain,BR1,br,americas,GoSDbxXJ94DpVfEfZ85AeEmKQw-XOqF3hH8OKp0RbKAmYM_eX_6j6EX6YcDxyisUIrOPAsVofvYnOw,10
WhagWhag,KR1,kr,asia,yvIzaangqqAivv5ekiAZ3d4YFG-KpL6st1E_jyc3hVj6uHbsFvyIiZF5EDncFt9HV7MpCtQh4uBNoA,10
Du li zi zhu,4678,kr,asia,rIKjGE8vdiM3jPU3A_XL2t1rXtxxEE3YyUXO9iNM0ZNdtOn6IYX7I-8y9XqCid2xtBuf-hpq5qJOwg,10
Over,CN1,euw,europe,GnOXAQccXKxeBMVNhpg1WW2Ex3EL1V98FnIxCuPryE-yfIc-0WEU7VSgnDsOjWXVHzWS_1325UUjwg,10
Meito,Piper,br,americas,STjv_5hd6nQGeSyxIg9l4r_h8islXZ5XAuxwjjGcgowe9bY_QPpdn3gDzN4IOxLiRPCGz0wwn5W3Mw,10
Shadow Strike,EUW12,euw,europe,AVvGfO91vnUh2greBqQdv642T61Xt5ue_AEyX6YBRtobESBjz9mTxNHN1FnF-AAqmff4AjeaBaA9lQ,10
Farthus,Fart,na,americas,9EvDVPyUz-qdX8XqBOH65PvjG4m895bQtUoSACw7_xGQ2ZnWg6KO7Q1nv6EohWao46Na0wOAyWXzsA,10
2006,jug,kr,asia,v5mSFUSiXG1bhg_hy6gMU1vhdjzaJ0N8uXFIVoQYzGEHvgCkxiFDQ6zlTMN2iw1oHx3E1q3j-qRsiA,10
doruqueota,deni7,eune,europe,QZk75MRpxzfoumHu-tmkOHAnQd8BDaDZ9-9-wPWJjG1TO8TiFIpYkcWv1jaFERuE8ILFdzXYeyr3HQ,10
Insightful,6000,euw,europe,QFzjyyHHvmCUwjbQ1_AfC7K4-5Xu3gS-h3jNDVUvnZx5vtHlzZploXzEtjCO4zelpBUx-kkaYV8umA,10
Malevolence,HAZE,euw,europe,T4aLqL3PIG854_X-zxH0dInhcnLnjMJpCxZv46gHDjp9qFJ8254GerYSP_EzSpsQppTf7r-4IBElng,10
Ela me traz paz,BR1,br,americas,0eEtYOXfHotcB7aKy2-5bv4JqOIiTuPURV1Zceh_RCxEoIQkjnc10ATgRy5GTFucJhT7AXxeeQLGzg,10
regate,EUW3,euw,europe,JaMYAqOxAG_Z9BCqVu_0cN8GNvAuNvveXVEgUmTNzjMwVYPLZtXelGs6xUb9R6LWrYU5dKkHCY7lxA,10
the promise,starz,las,americas,2wesGjo8NEtgR89-zJFTO4WxZhWF1UChaj5IRQGy8Sdi333mJT0miXSQ7mcmNLJ8OqE-3viFavdcvw,10
NoMoreExcuse,LLA,lan,americas,j2qC8-6VAwon3cqygOu3FJtx0nOVvKJuDajf2-El1Qj1bjqFQL4gL9ekId_8ITsXh1-dtERo7ZLvgQ,10
EloBuddler,Mole,euw,europe,X4rtYlM8ejjEkoP9RDZqcePIwj2Mb1F1T5a6GHUyqQCRNTxMOk9NQ5UvX-gFn_gwgERpig0Gb6sIVA,10
Prince,2022,na,americas,OZdaYSR80Lr0oyrG3s3pzi0Q3_G_GFPGSMxMC78B80CiOoIUV9Oc4bCrv48LgS-dXRlCmXJnyTAkEQ,10
MericPasha,TR1,tr,europe,o7xsgG3dJNCTwDMc6WJVomlMCnq_lg1LgJ_6C8dkaYbBOUnoB7sx6tMQt5gn4vJiovmS1Jr-J83IhA,10
Art of Velocity,001,euw,europe,OIvkGxEq0OPYSvBpUXNMp5TAkI--Cz7ZeE7poOvpUPBQglHc57pJIf-U-hx5Vy26TXAD8SdSJYeOvA,10
Lucradrase,EUW,euw,europe,yAJhB_o-r9aAuLOIcYcKS6L3tgIwNVCotxr_d5Igp-aWN8h7fKnQ6BJD4FQj6Iv919qQtlXrjMsjEA,10
MonaLizaLysara,EUNE,eune,europe,TgQhiR-wpJ2H0Ssmmf3UoaRUILIcd45kNwvvfRUvvEKiRnoY6DY3-ktgnzYlWfdi3KsUMyw4XeziUg,10
Macaco Dardo,Bigod,br,americas,2HetXkX5i7YmtFBKpcY0dXuhOwQKrpWi66WjlI3wHQePCy9NYiu3Hwx1UM2OT2d19p4bc57sbZNVbg,10
Lord Knight,LK2,lan,americas,4bIxuzssuMJuknrQSe7iI3Tt8oqZriHal3Cjya8zbmyE4FTyStQrHmU0SBhV_wxAPAjaRR_X1Xe0OA,10
Zam3k,123,eune,europe,3XLfH4ppRjUAUzi1NhbQ3pqXmDzJqJYHn7FFLfo8w8hR42KnQ3apLG-4PCaUAquPNZzHCYGrR_NTuA,10
LukiX96,EUNE,eune,europe,jNs4n7mcrYu9J3VNQuK6ZGNf6iPxQZDS6NiBTqAajfMvg-_YyhA4ilb96H9YHaR-Lrd8ByF9k6ngGg,10
Viroxx,EUNE,eune,europe,VUOJChnotNxcLDf34EhbuNIRIWvWTiFRMzaPLtvPYgGyscUuZuMjXpkjV-tDhh6SLiem5hthekOncg,10
Beerus,Solo,euw,europe,0vf_BOA_dm7naM3ok25yBfT7_GsnGIZWqllt3V9-rs6rWKXtAG_kKBKntTXt_RPgAfQSGArfcWg2Lw,10
Stokky,EUW,euw,europe,CF9b6icYQOKx54TDAnBQVHQkHo7J8JDqxgogH5mIgNfdfvv05KdC0ejD4ChAAV4tL9HQBo8-hdQhXw,10
Sinyi,Drake,lan,americas,WxO2ZlhvuWYQkp8R3a5IYUwZB0CsVaNKGr19MXom80RpGPbMtS6IgFiwDffh5SWEGnSg6iu9qm7Jhw,10
Racinguh,EUW,euw,europe,IRfuKvyiqS8vn8YmNAQnEP7WzsJz88sWXU2vyqGnyJUbvz9khL2mNy7jgbpZE4DytW9rpTejg0MbJA,10
jjMiranda,BR1,br,americas,mxIn-h59hy_2MyjtKzUWb98GopMqVhJowTdHC-yWdi_nCjMChjLc0sbaKvrGO4V2OJHSPpLMiedWOw,10
LilySua,OwO,kr,asia,ODC457FOW1JgKNdkXScswqAoN1qCe_tZsxi897XAmGneYIiykllzO4__vojB918UGezbP3-P6TQCCw,10
keinerrr,shy,las,americas,qpFGV5nWTqYxOZhakRW-gBClHt2VzCX9CZH2SCLFmWD4UrtRcG7DQ12Lw7F07snfJF3R71_L5FGItg,10
Sukran Reborn,lov,euw,europe,XUI0tOPSsIKn7guadzB_hh2oAHXLuM7XvLkOrumgxdm_xGYQCH34RUxEIiw1YZIde2AoYqkyxWre6A,10
Shyvadi,0000,na,americas,omgVKo_7wInww5I36XVD5tDnqZVLAQFTodCuLPxbDg_rxhKHzNghd_vQQwxPd6I5Wh0YxzZJIqrEeQ,10
Wenceslau,BR2,br,americas,amoYy2gynBGuIMv1jfPWviG_8pAJGbtRzGejlrLZmlgh0Eq9tkzNHsRBUPPKLt7Zw9ljGq72jMzSaw,10
Final Prince,EUW,euw,europe,WtbDUnz8IaBUWbFbnNXkE4TxRrtxhIUObL0fDgbnZjKf3DKk3ienVI3pYiYzN9rS4YTPvrOCjCcBzg,10
Jankoks,EUNE,eune,europe,SZ14mXgIfYYUEqv0Y1EeXUoQZbrY-_9AZ9e9u6OLRuZXJj9rBoSh4iXPCsrzMMRPxx9E32PyhIEB0g,10
Grey KDA,EUW,euw,europe,UzSuPscHZ2PGiu8dkp0AvbEb2PmpQlaLe-H4a4Fcr_fBGQBPfrlco9Z72HSnYcnDILwA91gNpHKCmw,10
HIHIHIIHIHHIHIXD,enjoy,euw,europe,UWK7SCrBOUD9URZ1M2R9bqgZFuHC7Nqn52t3HgppCi3ZNvOWLtEouYFEiHPYpvI9zoIVaOwhm9og2g,10
Beermans,EUW,euw,europe,m4scpENjyqjb2IE25uptmMqgnuK3TLxa1aQvfHxo58A5sI49xR_NOcSJtpheKC-DWCTG0S9YyvJeAg,10
Klas,KLS,tr,europe,5P-uQPEriBb8lhRCZPnh0hIecvd97UozBdCNJQFnw7UCVRdPw_x0ttNLpdcaDTsr6ndokPS_jJ2-XA,10
Jesbar,LAN,lan,americas,A7WrNhGMtPX5BBm5F56ab5tohFWUTpHjvTh8CbQ_voWzUN1uA7ufnGC780MKnFBZbBgW4OIzd52BXg,10
LionSSin,EUNE,eune,europe,ek7ku3P-KryWgJZGdyPTBhUWWM6SNbIP7SCsWymuGWNIE-l0Lv_cetXB5wZP90F_rV1-Ri2EiXi27A,10
Butti,LAN,lan,americas,Qw5e95of_RJJxAlT_FEHs7HIfprl2zkvA5hCbKRMCaz2ntKlkgPgZPMRgbp_1B3OfEkMj2rOVPabAw,10
Bamboulita,RU1,ru,europe,kHsqem5YIOfZ_nzQQ6_nCioDxyYNwlPDKtEDNvz8-1zzn_nS9EeZvO0VQzfwPAjwjrVP1p0Xzqfllg,10
GG DlFF JG,LAS,las,americas,C5UndTCFTaC4Kup15NWjmCcArOTouwLgVwUxX4glDyhJG_QqEIhGreVaofhqDejn8f5XIoj0x6EJSA,10
Terrorist Rengar,Kedy,tr,europe,O7qCRzH5HW4ULZ3vy-VcIHBNRKFyYg9R8wBKz5hLn1eAmTYD_pIaSe6NRU2KRObKePimZLYjfKDdWg,10
kuchensalate,EUW,euw,europe,LJ3DDq9CJAdNt4AXLjVwFpBp8_OnfPCWHNjHCRabVPeukZxy5GLm7l6t3cwOAOlxYt1MlHYTV3jUiw,10
Folker,Duke,euw,europe,d5UtK90wftLO5aGtACLWiHApUOkcg2vtQwz7D9TrhSyNgiOynvmIrACDnYyU-rj9zLDq3WC-sM_h0w,10
Satellite Flight,JP1,jp,asia,g40xK2XI9AhiyGK76qQg759uSXOK5eAIvSxWQob4BCXvk1Tza4OlpqwxuOOHaXj6nOh1gnvW2_tYHg,10
Szatyn,EUN3,eune,europe,ZgkW2Z88YSSwK6DwPd71VjVl9BspLvRJuZN5VquqAcbPhS6Xk66s0-NmyW56iE8HsEJ2HeMsHUHMZA,10
TheEggMen,NA1,na,americas,wnkjwB8wsbASVbwAEJ10hMbhfvAGdoEHejQvPk1nJjbPA9FLSSAGKeKYHLQ5oFEJLyeRm9LYUZCmYw,10
elbowser38,EUW,euw,europe,Rysrl_11ZAT9gHxx0386Xl-A8qwlbrfosJc-N9ZO4mSwJFOEpbEah5EkN_Lv81THrAvo4NYilLhvWA,10
CC Relrax,Shyva,euw,europe,5Rl4mwyB0OOtMh1dW2N1EqROgVfaSe8dfS_jnVJyvkTqNvtzd6FTOMWFbhnJQDS5YnuL2JVfBWTtbw,10
Silleoda,EUW,euw,europe,ntHC3QKkosqlnYHGFvJWFhP1p2TcQrMiB2_7oPFEu4MdtdYvlNX_capPYjEVYgaGF97o2MGxbkkMFw,10
dianasmurf,9035,euw,europe,y2r94LVGd8A-ERewUfnxm-FJVbgI5rO_hXbpeuR_zzksI7TIHSnfQz-gIzjdsg56z-WFjbCIUsmU3Q,10
STARVING AFRlCAN,NA1,na,americas,bZr4zNHBtE-uBOw5gNBm9FIVlhCQkmvUyzBHW-gQevrNMXiAHArOAau2ORUHEM-aFEtwrTT9ImOKgw,10
RoteMilkakuh,MUH,euw,europe,K9jQcHWy1cuDmthKu3U_IFeMY7BKjc0-8nQyYslAEMjoRkhkFOH2uQZ1bmc1Tm-tiM7xrK6XRHB_bg,10
NaPewnoNieFrago,FRAGO,eune,europe,OwD7FuMrjd2yv95BTjGS05RdzLVzByKKFX9UzRe1FNC8FWKDyLlKTRnGZw9HtItD8fDHoXD7AYNCmA,10
twtv wtsky,NA1,na,americas,NZYpLitVR4cm3V04Stlo0gPymxEXZTen5Z-CQHfVkiI58oXSwENwvyXxfpEBwLbhO6Ji_VuPHKjr3g,10
Erlang,GOD,lan,americas,HEot7F_UlcDlaH7yri8x_hhBPl3iopCHw0HqiZUgJR93rQp7_G020v1MGRSYGGuuNwXg_JdpEysQuQ,10
big nose,okno,euw,europe,9Ql9hMdBTHEtHiMk6bkzMZO18I7bbamZjlatgzt3If-1cUy8gj6pf7VAALn57CHlYWNeL5K9__VPnw,10
CeoChaos,Pal,euw,europe,op_VRMuuDA2iLwYT23344iro7CbF6aT2JWcUs80g4isBJ1J01d8rXdunYJwNwW2NpoLfwRfzvpllCg,10
Sweet Stylish,br1,br,americas,8Fw0ei00MbXk7RQwzNfYfEKM3-2Fyrzlzrq-m1TjucwWzfy7a2ycn2uRmtuWxVGLxrSWvlbbNNqY_Q,10
Maccer VM,EUNE,eune,europe,ZPDgo7WfOw6YaOBhqreEoBP-3ok-6YjSYUtMJgM7-78rbiEk20v2jsIUQUdnic-lpps_HjSNyr0wiQ,10
tssuki,tsuki,eune,europe,hQzZOt_Pr3F837tPPJAgP7ffcDN9dI9nznxwdhGb_kfnJ8D5RidWXjVAFaD0X4PlTePhGfw6CFT7fg,10
Shyvana Demon,Smurf,na,americas,bw6iTa_hSnHa-irdPO758jiblKkV-v12-Q1HD4Xp7Lueny5lOV_8kQxCa3Pi5ErpEME9RPP-csF8LQ,10
kehaq,EUNE,eune,europe,5QMP0iOmdjKGYkPDlTZCx63WfIBNl5FWAVS-SgPpV35FOpuRpPgWhoEL8I1l6WsWDPqsE7VN6UoAHg,10
AEScoreIsNothing,EUW,euw,europe,woTdFOFRdhkBFj9FXVbTUd9FdenM3GlBWEO6GF4fX05IGWf3TDEzhIRbtyOnLmXz3YLNeCBaxSmMDg,10
Blame Jungle,247,na,americas,2ahHTqDTWA3EX0pUgjHts_0c_vGOz0ubJV-Ums2QVqoynzirwxpBNObmcfyrMpWIXkfaY64k2ZJAdQ,10
KrazyGaron,NA1,na,americas,BiEnbikOd3bXPuhOdjw66C3eTQHlhhXun3CRv6f3KCF8xlIkHNKmc2f1U6TKs8SJSLEf7uOBZ6oqiw,10
Ger5 StPatrick,EUW,euw,europe,7EvAc7kiiz-Bul5v1kjHRtJVYTvBQ88fOOvraWAVAbNDVtyfvm5M-gfDM3WXY4MGXImWg3iJlok7VA,10
Giben,Boedo,las,americas,LK-tGcmahmDos1tjVRub2xjsfp5f_cWMTkVVK-9aL4qh1fXysjJ9VqylOqhT7y38qtiNYjTnuQTfYw,10
DarkN3bunu,EUNE,eune,europe,AdrEzoRrY-TUnD6cy2_AqWegOF612yHNZR97sPwjhOsBLNOlcPyKMTtL9cSmSsTwS3jQc5W4a96iEA,10
cite Magma,EUW,euw,europe,IQFwxyLAuyq6GQ2KbHzdF7m4TMTd2deNHE5dndmkvfF1jBHfcqniLPbSrEiGd9eHHMQQ-tjhNN-s5w,10
exboker,LAS,las,americas,RZghmTgU7o_IjpDqHbaFP3qY4NEo96k_Ql4dAprNhc7zBX2ZYZUwT1RaxNbuRDaYwMwkmyHZ6g63IA,10
MissNatka03,2137,eune,europe,CJAYN2YRa7l_xIUiDwm-n23gF-ir5RszDd-r11HnIvEYZGk_KghkQtSqWlRYvCC5k6U1R5O6vS32_w,10
TDAHansioso,OLD,br,americas,5s5eOAm314D0ru3MLoIe8KMV82jREq28kQQFA23gcK-Tcty9Wl5PF6aiaCe8sbJn4WHeM9HEN3xrhA,10
Panda Travels,EUW,euw,europe,lV0Hvnh-mNlGMrtrh1hWVzEwkh-bJWDLrwB2bALgs8pxSPnJNgNOQckRt1S0O_RQLSU9jhecf-6FRw,10
Biskeyy,364,euw,europe,MbXee0FDrwUamNyqdBmBwewkmI545ek7c7kDs-_09XXQYsDrKnNP9njdrxkVV9LfsLPXCeShzx9Qeg,10
carozo44,LAS,las,americas,l632Xn6nPPOEIs3_9uoyrdQQZPKbfa-_cg22BT0xSpCJF8lLpF82W2POtwJLQnt-oqJsR1BItjAzTA,10
Yami,EUW9,euw,europe,Aki5fnu0QNHOYPbaAxusEhzOoq476jSc6TQpZyFOb-qWxLIaUWhcMlzbf_MosG6UoTgOeiO-tpo1sQ,10
FoxfireBR,br1,br,americas,sNHi694mlus-T018Y0_zqQd9QsPSxqU6mEgzY34pJwA3U28soZpy_u89MOrc0KDlWpPNjmalreyXEw,10
Jdex,LAN,lan,americas,_3fRIk1rSod6TDTD9r8cYYCAQQKYVNYw0f5qiFo6Po8KgucdV4rAsjiWhMWAHaxUxab0cBJU-xIp1A,10
Carry IRL,EUNE1,eune,europe,31OvDFgIcHua2CZAMD2qhR0uosgRP923F2An7F5FSX91ksY_hFpNSJ4vtU6qpknrqH8bMde1GJ3qAw,10
Val0sh T0pTrue,VTT,euw,europe,5lal2f6BYMiwguc1Xn_vKf8sQL-HGDgo9z3bKl078-vV5opK8JqNkFmvTHcN_wxHF4LTQgxj1FJeaQ,10
F U S E R 1,KING,eune,europe,fKiq-gvy0LVS4_AnqbihtO4GttiVuq1smi07QT1qKg87kDUL8TOtjXgB2fhFM6cxDaktw7MpukRpQg,10
AskMeAboutJesus,CARTI,na,americas,vHyt2Of6Lb6ydoy_hIoOx4a0BaVz6B1IwwnBRFLgweAupGPbtbIj9cjMLQaluAfNify9QkZS6kn8lw,10
Smaiisran,NA1,na,americas,8hXKjJXzbFFHKsfUglhQbW6tCUbXEtiKHCS1NUQSotzjBJ5xyh517WxpET0k0sE8qG0HLuE_oDGFdQ,10
L9 Rammus,1945,br,americas,qmgnBFsPoWcb5xtUS-yIuDynsG4dRAcO3qIJ8UwTU00yagiP40LsMyrDblMq4h3DCbSZqmLAOwhcmQ,10
Max Verstappenn,TR1,tr,europe,WNPXXGyv1dswSEtIGNZ-XmJGqEElv2oehxXs2kLRw9OsBbilq_P3UN26H64pFYlE105kA7Smqw7meQ,10
BR Lord Semi,NA2,na,americas,AMo2G4P7riHst06YsVq8leLrt6MwtgMO-Eux0C0zoTT8GWMp8EkMwJJ9yxUQxJv9P__oQuavTeYomg,10
SerexOficial,LAN,lan,americas,dXNJcq7UU7dzzYlRe32iQvLQJj6TP7cA0E_WQ_hfBjdVpGzmkvTjjj3aUB-XRPOAH5HfIgieHESzyw,10
Aidamatiela,6071,na,americas,FvWN8DLsYouTU_9UeoBNEoGQsLwx8HeaJdCyH-SPqWBy5SZYOKhlb6BoZYrlpOpwk7XiXLo3Vn1RaA,10
SneakTiefling,6090,br,americas,DI8cXsUFsKJ33uYYTLFQ2FzWAG2Dwp52kJVW1uPlVCiqh4oOYyejl2tJKVNpGvhrp71IDmLvI6WFrw,10
DarkVIII,EUNE,eune,europe,_UbnPNBwut5EAX8yU6swtU3eEOkCDmVrA9fP88MyR-0cfyvl9-ilWevs12kc78vUQgKlVTN0XTzhLw,10
Argemon,CBLoL,br,americas,Xri6J1QQONJoTcSfI1FtRtOBziAv2wubm8sIADnAqLDKyZiXC3INBnFda2L9Fw_BXq-EZl6_cLnjog,10
Chilly,8635,las,americas,8Hooe2Rp47aVIfDvhFO8A9zd3Q2_EHsXmgSu2H5WuU52KrisrPWGSMcPB9_HFpOvIVtAbpwogw-gFQ,10
Hardu,Hardu,br,americas,z194XQFat1MYdFBPWsEArLA-ohBOuaDwB5yB8ljfFyk_J8lv4GsK6NBY1f32pJx1GfA6yqA3uxgeSA,10
Twitch Lord Semi,br1,br,americas,-X3mIuQNw_Kzkx7G_-p3PWWdvaPmZIXZqiTO-hgTNILnte1C6mtvlAGEQxIpEeZYD1dyfRy93Yp7tA,10
joaomitoHU32,br1,br,americas,r-FoNPnbyZRxC3sHoojSPws7wPKTTJ3VyKv6es3xF8Or985KcE2dwIFPDgBYhT8THoDZgKxzxnz9cw,10
OkaaaaaaaaaaaaY,El3Q,euw,europe,W1QKS0hnIlS0ntdBPZZgYKFvsladLM8lPYRPwiylOSS1aB6YjcjmKfa6QxBH7hVZ12GRQj9eb0Sy3Q,10
