Name,Tag,Server,Region,puuid,Key_ID
SUPERBEE,1234,na,americas,bxemrhbggMMlkqixHI7q5pliCQs-kWXBi9fqILU0ExjP22ZfGUfC7EN_1k17kHY8CpMpdlm3ykgOVg,9
I Have STDs,66666,na,americas,rKr8j2I9PCT-fsLGCL8TV96kRN9TSxEIE1xJJ0xG65pAURrilAHvD7N7hPwEhUk-OdUMMjxynALmHA,9
Pemdas,NA2,na,americas,Ns-wURqD9UPXflmNgcOvFlI2y1rI2D6uNHMO65ARcpiBIf3By9UdTkI0tsjPIJiEBCSY8OcEW18oQw,9
largely skilled,NA1,na,americas,FWyVe-jkIXjpx5l5B3IQokm7oOXp5rMup5q0j46cl3SIPtaDZQ-hnmZFGfhfMokdD4BSrXuxulc4dA,9
guaguaking,2000,kr,asia,HVAFKaN43ECV4EaKuIN191mpCpqB4tvTwvDusA9H4dwi1YE8EPbJr32fAIIhPsfV-3VLGV1H4ERTBA,9
nebesa,0201,euw,europe,eJYOuOsniGLS7a0E7FJo_S6dRARNCOoG9GhzlWKIguXWjxHtMeHTXCiXio9Bynl7uPhIncFB5BP3Xw,9
cheer 4 stonedyr,EUW,euw,europe,JNEirrDBAE4j-BhstJQeBw2RwIQcvWFkhLKHHrnm2GcYcE-Pp_f0MRsJVIJPqkYrqEktnQAtM300nA,9
Driblekongen,EUW,euw,europe,HXKGaSkyzSirKU74DeDbS4PL1IV2sxUKODtEz7iC0zEzeZN8DyDXGvMOeABxvez8mSnmMmSc6dISVA,9
swag otters gang,EUW,euw,europe,arqlDea_CODCP9RJ44aiVINjy3HQXBbvwjoEXB5qIuTMdfw6iw9U5-pXSMoTOl3Ag5nZ6sQuEHVUYw,9
NEXUS2017,LAN,lan,americas,fRy8TLaPCX6iKCc5_qkPf86gHFO7ONosq5Cu6GaiOAlYbwVrPQtxu5w5yWbj4HKPWe-3gBPrQhZORw,9
nikolav1234,EUNE,eune,europe,yIW1q3Ew-jE01dfHyh0I5G9XSZCmxf8CspkEXUOgABKycPuZ5jROMRyIw_rXsRH2oOIDA9i-drGtXw,9
Natures Wrath,Beast,na,americas,wJ-wsQON4Jbs-8LoTVNZo9-nCmLfFrtfCsYRRj4mUCE9HzgzOSvG0Y_fCPD8Ab9idVk3ScVoCs40Ww,9
Mori no Kage,1015,lan,americas,cP8lY0xACWQtBBBIKbyYgd2OY-tC22RAOKB2qLB-dKBNuCVHKMiEuBRYBNuKLiI03i6jpZI6ka0OOw,9
Verdict,9108,na,americas,0Mb2GKcBlBQ_LUdpF3gA9GYFoAQXPHZdY4C1ho6mV34evvUD0nsC4eBrhCpUOkJIkxCN6N90QiEIAw,9
Sander Frost,Cold,euw,europe,jgs1NIR3k7F1AaOQBdf3lIE62FMgnO28mq4m2uhFOn_QTgcMeT71I_us__19e7ZTQplCQXsVIMtvog,9
MATUE MUDINHO,br1,br,americas,DOMfgz2pg0TnHf65Z9S_f1QvxZByoBo7p0raIx78zPl9vSJKZkc2pCN-wpQLUW8Mu1WR7SUV5oSRBQ,9
fraze,123,euw,europe,yyIFOIqflXat1zau3hwqxV13n9LgN1KSfOy_Odwo_k-zA8NUExnKZL089ZpjuJX8Hj3HC2TULMK5jw,9
VoidAvesta,EUW,euw,europe,S6XGVHf4FwKTI1ZU4N4xrca4HANQWBvH41iIkN2ELNO5VBPWNROC2WyUVx7Vg-KmRjhRzLcLkulKEA,9
L9 Dr House,MOG,euw,europe,w5r94KHjUqsmtGzK6GOtbr6E2TAl1DDS3EpDL3dhu1IoTZ5iApCMjnW82ds3xFpJkXvsvs-jWPAKkg,9
uZmn,br1,br,americas,Ks8U9zuB9bZ87wEZs8hnunXiKoWY6hH4_5qhqXVrFkqYm6q1Z6pKhCQCv6Y89BdsnGbvbGBD7t_cQg,9
Nehemmiah,Stoic,br,americas,QuA3AEd7FDTsT1yGqLROqJtT0g9l9RgKmk6VgTjvGdQVUr-4l5wEsptoCuXwYx5g56Un9o-7UGmz0Q,9
White Boy Summer,777,na,americas,hYmP4CAXX_q2bax9r3L_7LYvOdn9RlsT7ttEA7JGPNgNiDvKUyQIM5JuO2DM0fQJwLAXbE0NXeBA3A,9
Aekino,AVEL,euw,europe,DkjNBME6G3qXayFW9SFAiWcdkq4fRD6mlg_FxpDx1rJItqdw0pPWmA8T__vvb3o0YjhZUwgB496Utw,9
BimboBomba,Lain,las,americas,iOujNUJNE1K6zsHfipcfIZRsPE3oceW-ZnbwwW7F0TjrqUB_U-VKYtQqpEzFD_z2L1NE_xpUiuZAJg,9
fushen,Godyr,tr,europe,BPrIfYcXVWWBVzrWBx4ztDC7CH_X-i_IHgUcSWNUK0fyXzh-KyntdNzuB-dzXfWotNd6lo3FBIucaA,9
Covenant,zLSDz,eune,europe,ZZVN4VGW08zna6wPfoQsGctuyrNoUJ5tBVESUlbSweAV7zx4_ej49VzMTL3PaSG02OvACHRx_I1NFQ,9
NightyNN2,2222,euw,europe,nCRAkN9rsocZMHOLgxPPUSJz7tw2NyC0q5YC7yB_Rldoz2cdd8i12J9hvONTqFV5uGUsFFvWM7vhqA,9
Fat Cat Owner,NA1,na,americas,LLiXx0frW6e2qH-n3uvY0cyjdtz1R9EwDIRj71dFFap27Q03IJ_Ht3zLUB16g6-Oed8uJKbOYwb8gA,9
Khargon,MKS,tr,europe,qy6prX-HinmI38f0pdHbhuSaNthr4lXubohXx13-ZGIGk28bJESuHiyPJr46j24QEDit0G0u7f4LyA,9
Narkopolitiet,EUNE,eune,europe,IJC9RFja7wcS4y39Hb_P445LBVCuETPGRc4MlfclreoA03kuG1mGObgqitF-hgvnHpvHAKZSocdZXQ,9
ElmilloR eve acc,GORDO,euw,europe,hXlBFXqLYPz6mFmG-3i7W1rMyr4YqU62tZvuupwNOqKaKhiuivrp-OhP-QiYSIFC2t8Uq7kvOwMZlg,9
Lenny from,EUW,euw,europe,tELaLdVK7Wv18-Qtt1v3fzi-KIVRxJSdBiJThpGvYNhUmt8Eh4YTvAiLSaJTXF9BoA5KkOM5SYd9kQ,9
Cleblorelm,9911,tr,europe,1_RS1lFroGwaZs2iq6zx76vmMG0lDA0JnknrBV8NBw-qTOKazOJs4vrIVPfPYCNrmZzGhSgdsTtkLA,9
VACA MALA,6969,las,americas,Nl4J0ODnZEArqMABupoU74LqmE41AvAZNLTQSgvgmjRZsowDUM1snPBE8LzDVJX_w02-caZ68U2XXQ,9
Venus,zypp,kr,asia,A5xEFG19lz-vYfwrMHuGwqz13gFUyIlA1UE1qxnMm-z6JdmDgMDlqwD7b0PcWfXuZ-cBU3c4BpiTeA,9
Dtownkidz,NA1,na,americas,ZJYKS5fF8uZeQFTwMAxag2eilYnkPU_MYBtk5mlBnY6-YqzJpbZ-a_I5H8iRInXFZaM59W6T43lkCQ,9
BRAZA,Udyr,br,americas,xtJ7vzHcl_rC4NseYHzpqqdh_2sSvBCgI6wW9g4AhI0f9mG9Plnb0FGcSYCbexiUctCmvt9mFfrcfw,9
Cimension,LAN,lan,americas,1Z9XcbMRyWHCOOZKbVYFT1OnZIkXva4V410CIhees2eFUhYgpN8Os3AgfkjQxlJbyDzJWy501fSJPQ,9
MeEnvenena,888,eune,europe,sL_1uk-Zac67nHGhSlqbFJAGyJnxRcfg5FyMHAU3rcl7FtpKSFkPl4gkBowKFK_0tes1PCbausQNsg,9
Legends Hunter,LAN,lan,americas,jz1FjtXemdYIlTomK1ms_ykNS3jZBiEJf0zQfR8YQ0wxrZkumoJtuaDTHaUbC65qHTftyzcMpV5qFQ,9
lasthiro,LAN,lan,americas,AEGVPleliswqnw9kdoFbjrIC5yc3bUP5FfyvItnygiG7ReQWwajuLxXtqyX-NezGdwMFOIwhdT_T0g,9
Dragowski,034,na,americas,RXSxgWuKeiYgGg26X6tQrXNZJtY1nW6B24GQFee6QGbeeLKB-bPJsAHbNbs3MjV8pW2uadzQxZHtPg,9
The HalloweeN,Hard,br,americas,3x9GWwRsWqXxlqD3Gse3TLENPn0BFKEMx01zy3v42l5OueEOoFadjnXyZQXyCG1xEzp35TYkF0cfQA,9
MACHYMEK,NIlGA,eune,europe,FAmmIWlYb-L3Clc-otIIpD1Pp_cUsz1zzzB9veEtalmas8gWRtouBDoJPMyhenJlmSHfzBcL2X08Rw,9
Homme Poireaux,POIRO,euw,europe,MhmyUy1R5mdDL1u37qKP-DXn_p9sTrgptYCw8a9grA5bUwQkOKT0Gt6-1D4Gr6VsOOApbr2GiigxOg,9
nutellita,0000,las,americas,qcZbfzbXcVdoev8RpDNoZlBoPIG9websFZcBTmzIGY8ENqgkixeX2vSy5_c688fo_b4j4SYmFoIYqw,9
Kreve,lol,euw,europe,vIAfbvc39zY7rWL831NVXDIkX7-OLQa21yBnKWcU0sfDw0XJU-7m-jDgV_7njQsmvv8zP-n2F8H0Vw,9
chronosrope,LAN,lan,americas,zhHpAWLiWGYkgzpsfv-UBg93_yBEjoTEy4fie1pbYenB4nzDH6Cj3VxLnYI-hhtlQLqypMccZRbUXA,9
Urtan,EUNE,eune,europe,opmtlbwf_Nv2R9GQtbZpkXwN9SmWUgnuSXGj14cpfRXGTvz-bYSkLa94cKFv0dOAqE5y2oqgUppUNA,9
Daiwiky,br1,br,americas,GR6kngl4qqyd5IJEtvg26YeInZ5-iQTTpOD-17WuEqGSFUAgqzZkqbeOZz0n_EWfSj-q354mvw3KOg,9
Oldnamao,duro,br,americas,7RrzJOQxijr95nQK2MbRtCpV1T8I28GpqS7V4wq3hTiVNIsuTFKaZWVWutZnIUbmyuEV2L0P3jGSaA,9
Udyr Sz4r,CGS,eune,europe,vM_cuIMoVQEaYvf6hVaZZXVP_LjGd1nnY-4-0VsskXBK6VapJhLc843-rTawVNaejAu5t2gw1F37JQ,9
Hide on Wave,Nuuko,euw,europe,KKIhmd_nLPOe6oIMCnphWYO-S6zwnFJddgsVezFJlqjg3pByaHPXSXh7RyPyxpkedMLdjaheiIJl0Q,9
12Months,Year,na,americas,bUfHE9PB_YtoPYAFPjxKq4-qhN7ArzUGrfjTrEFcrWBoYwub25mo53ufxzO4rNKg4Em0K-4ec5Gwdg,9
WingB0rneStorm,GODYR,euw,europe,fOxzawyQP2MLc5dnfV55r3akBKyly6nySS2xAfk9UkrWGbGqChOKUdzirittdZFhsZizFECutvhM2w,9
Utchomfor,19495,euw,europe,BWNBTZ4pmleBTW5qsdq_9mmboXCe_ICdjX0PAQVaIm082C9FxVjdTSWvS4vMLgtDJORadOm4eNcOSw,9
BornToDemand,888,eune,europe,fxbFnV_MdwmSe4iPf9K1MVbCnj4-H_CcNRcgbQriypc7M9ksVJL4gxol_CH1slYd3Tw7RodqTyiggQ,9
Seal,7415,na,americas,QvYi70HPpF6LbcarU50ruO0c--DKQZQsUKDVkpq934Iqh3-G5BNNwdsTo_XLpxgW-ShqOsTYpndQLw,9
MMT Braza,Udyr,br,americas,OuJWp8X-z9l3CWQ4ZMEM1LkhgVDunyYvDauomVwb1W3iE5oJQOh5JA3MzYzTmpYRAznrjanPSVTs5w,9
Jordan Belfort,GOAT,euw,europe,HwU_q_eb-0WK-wWosGxLsPBpQwtVFbaGnDHDAFkQaH25JCu9hTmSLuGb8gWE2uv6UaAoQ5gotguOfw,9
fortidragon,1033,br,americas,1FCmLF2xb8HHI29X7XME5e_IwjdLA34TE7wvT0G8vCwajVJ6Yscoxn70WHnP_hUTe2K7p7n909cPHw,9
Kemso,EUW,euw,europe,13CjsqqhM_rkkXPy3m-uT00YMX-T7zLrrUWwKTB-lhiPrQViNR_XTyACeYmC1zrWuwZZ52Prw_6dRQ,9
DeathShott,LAN,lan,americas,mYB9XkopY9jwt2g35vJcOBZrhMiqLwaAqNeb5GgUJqDG0fG_RM6rHHF0eS5AgstOFhitTS1FbL7Oww,9
TPT Casanova,LAN,lan,americas,8qPIpAhmKwYaBcArpjchVK4b_Nz8fw_9p66Y0oZIZ9zzAKt0byS-GxVLci5N9HciE-8GXpO7ArQisQ,9
taru,001,euw,europe,mOt2XBAcBG2UVFTxJKvhcKJ3IzP5kzmaHmH5o_62TdiQ_0npGUyM8aIPWC9gxKPC23RbuYoFNbpQWQ,9
Daydweller II,EUW,euw,europe,MzxSV0j5-g2LmXiuY1B6nx6Beoaq42tTL5OukpxMoj0VTaYB1lEVoaklSnnpgC0jvPOaDvzze4jwRA,9
Paradise City,YNO,na,americas,Q-EX-B_9rNjux-Sm0CtGqirSz_K_mCzFVqyNcIvyTqsdoXRGk8ctBqwZiaX003ZyOaaXKPNKJ9kxzw,9
Fanell,TR1,tr,europe,vtDRTUiZl3jI2SReGJH2m_40txANucv8kBcMeZI8o1tZ7aPec69G5tQzO0hjr3AncYX6WKKVzv4c3Q,9
Promised Future,Suki,na,americas,zO-oFBoaUtZdtAXMFgd5aE03snM8CrTt6T_fZlvrW2_s-7IG2yHhHW9Z8XHuhNO7OQpyvWJ-k3tyRg,9
Whitelies,tia,tr,europe,b5JTXaupcA7d70rafNMRv3iWezdQYyPSsVwYAsqfdroJ029e4NauswBHmfl5nY8VgF-1XRteo9Tf7Q,9
TRC Nidalee,LAN,lan,americas,LrC95QkPz6w5AUiMsSJZ5SIq-IC0pcIyc7uSc59KHyFTD1Li9tsIwKKJSm6WwXkB58YwsolUQ7YiGA,9
KEVINRDC,LAS,las,americas,OnKqv6Uy8wkN0AQHPBT2x89OhEjwrI6u6BG1pqauSM6-nzaoYovTtYIl5JzBD1Fb4BeWmW30NDXNzQ,9
L9 RONDONUWU,4888,na,americas,nh7_ChZJ5DWCXCXrDZTLYz1rmDHzB5MKH3jNa2tB3179bEdFD0-8lv5l0uC5i4A_TxpvJrwlGiamFg,9
KleinBrein,0172,euw,europe,aTuXA0fobPUgEfWk6Fg0YjnU376eUgghb7Z2U1W-JVM0P8m0EvBSUr73bKr8idnXLiAHg0t4z4BCYA,9
DS Spirit Wolf,LAS,las,americas,_7f1XzYJ8p_TZ8bnSwyvQaCz1JXAqkrV67J0TkNiW-BXFHHhZCKDTAoox9hQwsOOl-a1qL7N3d8aOQ,9
Zilean OP,pihir,jp,asia,hjlxLyieXDTl01pWeSYwPME16St5Qnq8D6vgJEDx7_BLFUOm3FY6lFfuksItG3SpmKsA9uqXYboFew,9
Coach Cesar,NA1,na,americas,vsKXNkuJfjcZmKR0bvnuZpEw5y2j896MujVfuiyNCNIZBCxgUw4IK5VziAlwIj3J4Gqf8NVYqRB8gQ,9
LEVITICUS,0000,na,americas,tKx0gUkwvjQ4x80voU4VmuWSi8oHiQWdVaSW4eIoBhjglzcO1ot1waFqibpW2nWFoWuvxaSJT4JggQ,9
CanPauseAlbino,Okami,na,americas,c7ce-tCIKiwt9qBjzY7V-XniBWMhsRxdSWF1_yout8ENuxyN9wGi3LzXYyy0vB46u4mvN6UmA93Brw,9
Crazy Halil,TR31,tr,europe,vLi-8y-9jnrZ66rcusx1HhJdpomc9fANLsBB5vAxqUq3aTXNyVgPXC2ZLWxkqSR3Sq9Lma6LOnMHkA,9
oh tengo suerte,8276,euw,europe,7s_6kSCU1pc5hO0-u2KNTzw6eG8Wdg_9Oyq4fgZkN_EX3RFq0MkNfwdht_NGU-OiMdnC903z982JiQ,9
Giisuka,poop,euw,europe,fqMtJ25GX2qbmVrJtG4xBn60eNtDZ6w1rTcZhJIYZOOUFBvW6EllhMR98DNMYonqbVVqgRCR41rDSw,9
36L9,EUW,euw,europe,m_xKolO7Otw9Ykt5hG2i0tHMi_EeCddS-xGBLuWrYD3g8HJNCGroPzcxfqVam1ZCuAa0YnPTBhKbSw,9
Jellyfam,br1,br,americas,RmskMPlGGPutOvzRpSScMefAZiFEnHwgj_P1MW1wsAjDu6xk6W90I1Rk3k2q3zE_OLgKelr9cmJrxg,9
Zoro,ITA1,br,americas,w5VGjP8IczJbayt47jt4EubFHhHnEkeX3e72k7fwfBPTD1lYfy5BLcBEmExF6sxCW9y4ugskNucIQg,9
Pernambucano,X9ZAT,las,americas,AGxg6ha3vPzpgPAiuN7HKxgS28BtATja9GVNEh4p52UVruHnT60tIbLu_u15yzZpBYSBsVdkeWIV2A,9
superpandafan37,NA1,na,americas,dwJmcz7MVR9MV648m8yAIJAP26rkMLKjTU1IMdVKBzKi9TOjDhMoEmyxjH9KvtP1DsjDeYwyljiyGw,9
Odjebiesiezaraz,12340,eune,europe,-aprH9s96OoCc7M95sqC2uYGRF9Npi0lY2gbWQ9IxCV9xzYxjHoDHHtD4Dx6YNbGwUmKsUeshQ92Nw,9
GargantuanPPMan,EUW,euw,europe,0HXNOZ0L29-ak3WQYhlDPPTsRsTaW5KKRb4K8oQxVq7qNi8BwBbrG0h6PjobXQOF4m7dU6DMXHfJyQ,9
Samallok,0001,br,americas,puUVzFzN94yB44B1q_mKTmVCoHx45GBrZw65cFf-y3ItzMU4HMMLqQuXMrDvBR_-VJMHUDVLjV1O9Q,9
Gluttony,Tony,eune,europe,J8wc5ZGtKhvMitt1zPvghjE9rPupbqJ6V38l4M1HG6uyatcyo2hMHCJDh7OtGL2ZbSAW9A7e2fov_Q,9
zurky,LAN,lan,americas,bfXSQimLG3cy_bslhxSmPRvjQY7VtJoKmtX3ZK4ncOU0hbTdsNETyVclxjnwA0TBaXwEtnXN15QOMA,9
TuranKing,TR1,tr,europe,iVtIjzsDMF9M0fLq2NjRM_OOEuvBTHceVwNlVrgy8AKJS1uWpvyGqMO_camuboieWNru15bwXfOcTA,9
PEPE ARGENTO,0000,las,americas,UgxoLj4fnAioONcORymo-_4LWVG76L-eJiy4zM6qGY0b1mSM5L7xB9vhiT_9dxx4QiPgKrEIugukhw,9
Asta,TR118,tr,europe,NkR191-m1wBBMKK8LRnwDhVnvGJcVMGTtQbT_XC-4bK2zB3if4lkLfjmGd4SevKJt_7-rL5fcUEBIg,9
Clunderson,NA1,na,americas,g_3aYUM6aMk4e4uk4tYDW8k5rN1KCrpVOqflgc33PRDfKAfQNDWe2bJQCynjJhVaEdIGkT6sKGr1hA,9
99872843del,KR1,kr,asia,bb3nTA_6ewjcgpUYFdAX-hngS4jvloCIXdsRr7OIA_99XvAQII9--qkhtQl9m6NbqoUEX1hawsMOCw,9
Bobo,9132,euw,europe,VOnFWjrUu-2Vhllq2NBVFU8DzXTkBhQs1hA1axVj9N8Mvh54F_Rqgs1LYDEUYN8Jz4po2iBx1XA1Lg,9
Madhusito,BBTO,lan,americas,apsLIaiK48Zdi8ncpY3_rzMX5AkmGohkQjXi-_qshE05ZvlmsbLFfjzEQgRLGIVGNwwS5cM-9QPzZA,9
TTV debster,saj,euw,europe,mVUlNwe3lZ3Zu1u7T3cX42CVDy9dMIr-ygyRjrELMvtHhVFlvdFcAwINvlhjPNzIVKIL8FWeKYB2dw,9
xia1,11111,kr,asia,eMBJUYCqnmQ8tP_3OsWkwZSaxGXRuP_n0G3263-5xTEOLD5-mUCeUB5h45GFodeb84h5WKLE8U67tA,9
OnlyGragasOnlyGG,kossu,euw,europe,UoJZSIzo8dK9r5uRKhzM50KFCw7iV4cRSFDRh0U_LWVf1-xHxzi-84BP1R37xbc-7d7SLcQ1wCxJ8Q,9
Fellan,KRAMP,euw,europe,0C026WHTc_zQtOsG8P9iKbjo_qsiczfgYAHDJb-il9Gu0ANX7LcBfxqqkYNJDPCqgJp2Hy26dZILJA,9
LovingUisSuicide,MK677,eune,europe,jTBQ2OfLMWRBqIjS1SDcsZcgGFbxcIBt55hmQVYOAVF3lk8XNJjpj8YUc0WMHjjDmeJMcJKL76LV6A,9
PanuGragoSloppy,KR1,kr,asia,6eyW2KqjsU6b8B7-TUF0MWnCW-7ZAvncraClG34ZhP8Skcsfv6XFPU9yKz7ePpOX33vx-9oPYp7mog,9
Llioz,EUW,euw,europe,fmwck-GTuRTbAoHfe2nSRFQ0U1yHuZVZg3curj78Et10TmrJMMbxJMmuV01Vc6aowjCIsVo2mFWdTw,9
lLeDaSl,EUNE,eune,europe,Api81udrCMXNhd_XInn520zmfOeqYi51DYAIT5-0TFHS1OMkd4i9qkh4qCJzMQXDoPaQGtjaAI0qRQ,9
Noksu,404,euw,europe,rvk4Vy8c4nwEdqmwuQpg8XNQj4j8ynvwPrM15RUIqHRw4ldLFnMWt9IgItDaxdgz0hJ224wJ3mSW_w,9
mary on a cross,TR1,tr,europe,H8FJ3cga3CaGBr1Dg9SzKGAHK58rp9u8NGB5WLwldM4IdeBNSoqBfFna4-8eoLUwnPgseyQF_N96Ng,9
deor,1122,br,americas,eWimOQ1bditFXhvuOlFmpty2wgiFK50y4Ef1rOYitTknJ_KgqT6zkcMJdYINXpdgj6gXIBWwB2RzvA,9
LikeGGBOOM9,KRR,kr,asia,Ro2tHBS1imUawRY0Dd57i134fZgfKfz8Wu3miR4X0bNXJHAru85XtVxVSu1knI9Y0cmvfa7GSP-4QA,9
Ellie,tgirl,eune,europe,kjpuNeClZ7VK0MSqz8eMoCuQD206xdep4H_RIBG_7Rz24UViDO9bxEQuSdKSDyGq7bTmo43ACwyetg,9
wokyeto,WTH,eune,europe,gDiSxBMrEnhaxQBhZq3_yTC8UryJUd3T1_tSoMlhZOLWvWJkJHBvPGTysQUc6lecKxCAlmmZjfrMRw,9
Burrito,bomba,na,americas,c7BKMR1bgYdDmz5RfoNQgBT4lPBHDwshyy8O1o8xevf4Vh_d62Ke5KhT6pqjCj-Rfwdn4T13F2rvKQ,9
Dificil desviar,cheat,br,americas,-yAOA-yCtIzxNqcxTXt3KhqCPQvARAgbfGHv5CDSVvQ-lObc07cVSkRGA0DVVMjzo51bYAjuVq3pDQ,9
Bartus47,DOWN,eune,europe,3gSQbvZWCT0N8CCc3Bn339oUw8d_xCG_lLboeO2FUrr99dbZZjzuHzEoPOy4AtUZuOTXdmXLuof8Xg,9
Babushka,9239,euw,europe,1UA3d1Qel3iB73O4v7X8qqUAxCU-VMgAm_w2Wp_-kqjy8_r0cX4IzBiRSaNuHybXuVteffVh9gJUWg,9
TreyDog,NA1,na,americas,Vw9zGHb0C0HxOZ1l13Jm0gZ5_Qx3F2dC3be_jKAF2vxK7-9f2bL2bS-ry3BvdUBi8PSlR9vRfwfVIQ,9
Trailblaze,Rails,na,americas,G2f0Uo5Kik-qILy0ESF5CLYi6D6-hzvqc6FhBobEiUShIGDGPnJ9E76rkHJJnKFeuB25Qw0uEfe0Tw,9
GRONKS YOLOSWAG,SJON,euw,europe,arXFmv-fciDudklGjXsQytrNj4XyRBord0WF2Llaf_eW_VgTvC_B5Rx1evMIv3XuuldsBQSI8BQQ9Q,9
I Am Clancy,GRAGA,br,americas,pp5vszldPL8hW4mYdjeBiaSbxfIlBzRvFaEhqg-4UQBBWsZ54pqOq2g2QgTQE4cwpsvkZi5ujQWPWA,9
Bilookinhas,BR2,br,americas,wV9GCu11nlFKg3opaupJDXfL-qR65kFyJrTD2J1Cl2bc7KHFLQuoBX2SDa0kUFx5U6WcNTSH3ox7rQ,9
decay arc,EUW,euw,europe,3jA7CRo91V4mLf4Q5xaMidLWLo_ZwgUePaWoAaxoXRNtqSRm0p-Ip9XNRZcxCIRouQ7JJXej-eeXoQ,9
guz1vjppr0kut3,2810,kr,asia,1hTSw3xnNtGi0uhi7YCQbf-7Du_PldJ-UGomixVC-sJ2fADRp_umzkAYEVTk0JojzVcqOt4Rb2It8Q,9
htsjbngk,1234,na,americas,8nu441oHCBwxhqCqdEu2rBgc-W4hC6wExupbZCGleA0yXLJtqKRW2j4e9G3i9weebQQq0hC3GzTJ4w,9
2 RBWH D,DK1,kr,asia,NQ1V7TBLbDHv5jdGTlHUMaV_P3f3a-m13avTm2PQGBgQy9Ltnmh4L_c7V-nQVrlNlYSd_OKyY2M7-w,9
Khanzee,5001,na,americas,fA24AlP-3JroZ4tT9Ekt59FSaBtjZHuIUbftb9FpVOCdYHPWQZCEP0u_ZYISdokzfyXLZpJyhybAfg,9
Misty,5041,ru,europe,4Nel1_Ys4JrVdcL2r1XVbY1IXdIeTvMFFe0vvNR2uGT7l85I_joIQ0o69C4wkqgAMkzw3V2zWZbmAA,9
BDS 113,113,euw,europe,Ra7k8wfjQwZ74-oGAQU6xBbBM-dGHwbEDgS9YGBftrBrNQzoKpd9nCGTUtXM61CKJqv5oZ2kDYnpqg,9
dawnwarrior506,crayo,na,americas,0J08k5nTvzkLdzQdt0mhF6o6KaCqDsEgLTxL3YrFkLOgZf6t-afa8OFX9dO42iRxZpJGBmQWvr59aQ,9
slow,1118,kr,asia,yDhNFub01e-6bttra-9QNJshkMxR5fL59LjAX31IwHo5Y1cnYpnxoBEaYEEANkIUrLJ_1ux0NMyKsg,9
Fam,kr2,kr,asia,oF4l9enay6lgcELtmDQ8JIF8ciVakbZDDm9CNp0_2n-RN0lwMlKBGb1zbXZdye8vZZeffIwgYlyUaw,9
xeonerr,EU1,euw,europe,sXGo-5KnYGainx1Ixum3AbEr_xvylFDkD6kE-G5HGbL9nhM4zglpUpnUkdGSlV3LqAGOYAmubzS45A,9
xrhmleh,NA1,na,americas,2yohnQW-eCOW8lnAZ-RQLFRdp3MHNJgNqGOdhZunj-LKzJY55d3kgKE03ysrmlXZ68wDRdVif7IyZA,9
PlayTheBazzi,KR2,kr,asia,I5oeEQY-at6CFydyVzu6tRxE6mDCD-Iu6h6xUBLFjN8enIYeDT17kPt0vX11QkdKMIawrtV7ts-Pgg,9
